datetime,open,high,low,close,close_ratio_2,close_ratio_5,close_ratio_60,close_ratio_250,close_ratio_1000,tomorrow,target
2010-12-13,1.31987,1.33826,1.31839,1.31971,0.9982979817846228,0.9964346980441426,0.9672372869823885,0.9936455354941621,0.9490065680076453,1.33955,1
2010-12-14,1.33941,1.34942,1.3367,1.33955,1.0074607221557879,1.0097587524234812,0.9813844293548636,1.0088715322098099,0.9632388976425266,1.33609,0
2010-12-15,1.33601,1.33779,1.32869,1.33609,0.9987068514448879,1.0053893062679093,0.9787253888388869,1.0065631937171544,0.9607209938213552,1.3224,0
2010-12-16,1.32263,1.3261,1.31846,1.3224,0.9948504602236609,0.99548928328385,0.9688946048699214,0.996580907553616,0.9508574452644888,1.32399,1
2010-12-17,1.3241,1.33601,1.3143,1.32399,1.0006008184734676,0.9967192332129833,0.9701533913980548,0.998125169037996,0.9519788269681504,1.3165,0
2010-12-20,1.31638,1.3182,1.30989,1.3165,0.9971634052770509,0.9915598784670704,0.9650352777264997,0.9928555726898034,0.9465780334088912,1.3118,0
2010-12-21,1.31192,1.31999,1.3118,1.3118,0.9982117718677471,0.9921673388011701,0.9619674059414943,0.9896836009140639,0.9431880275890623,1.309,0
2010-12-22,1.30917,1.31799,1.30799,1.309,0.9989316239316238,0.9941233563548707,0.9604786397450561,0.987962913457196,0.9411666313303773,1.31154,1
2010-12-23,1.3116,1.3152,1.30581,1.31154,1.0009692658764986,0.9976980996009329,0.9629461214486557,0.990239488552788,0.9429816687222297,1.31271,1
2010-12-24,1.31237,1.31467,1.30996,1.31271,1.0004458416690483,1.0003048060290631,0.9643893006767643,0.9915073476728662,0.9438158206671285,1.30798,0
2010-12-27,1.3082,1.31699,1.30798,1.30798,0.99819513181643,0.9979963467281546,0.9617353853936532,0.9883621748072484,0.9404071283145041,1.31897,1
2010-12-28,1.3189,1.32744,1.3142,1.31897,1.00418355888007,1.0052818511630741,0.9703921876379474,0.9970544874021,0.948291657579264,1.30863,0
2010-12-29,1.30869,1.31563,1.30863,1.30863,0.9960648500532805,0.9974572511787653,0.9636682472970629,0.9896683294064633,0.9408469250040615,1.32245,1
2010-12-30,1.3221,1.3311,1.3221,1.32245,1.0052525958921812,1.0063174010842006,0.9746772111852214,1.0005058930625528,0.9507650101365446,1.33012,1
2010-12-31,1.33011,1.34237,1.32899,1.33012,1.0028915353788967,1.0094791405781591,0.981085565439695,1.0066406558043037,0.9562562514555082,1.33579,1
2011-01-03,1.33559,1.33651,1.32529,1.33579,1.002126853494679,1.0095209160877636,0.9860188691872823,1.01125280398019,0.9603094338865211,1.33568,0
2011-01-04,1.33601,1.34309,1.33182,1.33568,0.9999588241679673,1.0068946593151777,0.986572942762352,1.0114525985338603,0.9602070357278425,1.33211,0
2011-01-05,1.33239,1.33239,1.3129,1.33211,0.9986618137109742,1.000661042795009,0.9846582414214176,1.0089903921446073,0.9576160079356519,1.31569,0
2011-01-06,1.3161,1.31704,1.30337,1.31569,0.9937986252738121,0.9893313521992242,0.9734929501319999,0.9968371904364001,0.94579683885078,1.29799,0
2011-01-07,1.2989,1.30213,1.2939,1.29799,0.9932279391509289,0.9807609191719835,0.961691701344267,0.9837729270880702,0.9330732928607877,1.28951,0
2011-01-10,1.28981,1.29483,1.28771,1.28951,0.9967227053140096,0.9812158916934763,0.9566718907940983,0.9777177613431818,0.9269858816580253,1.2965,1
2011-01-11,1.29591,1.2986,1.29101,1.2965,1.0027030057888406,0.9924523102360756,0.9630137837615003,0.9833508574318889,0.9320157853065801,1.2984,1
2011-01-12,1.2986,1.30632,1.29666,1.2984,1.0007322054799799,0.9990628015309114,0.9653274417100413,0.9851048564607233,0.9333831760716151,1.31284,1
2011-01-13,1.3128,1.33529,1.30919,1.31284,1.0055299397987163,1.0106170056841626,0.9770739209664461,0.9963144470512494,0.9437524570746613,1.33533,1
2011-01-14,1.33511,1.3449,1.3326,1.33533,1.008492657193458,1.0220540735819537,0.994507232972838,1.0135401304449139,0.9598975212190057,1.33803,1
2011-01-17,1.33761,1.33803,1.32529,1.33803,1.0010099649878805,1.0165701782376808,0.9972159814811157,1.015758078025962,0.9618217859093237,1.32839,0
2011-01-18,1.32837,1.34611,1.32559,1.32839,0.9963846655815662,1.0043792596087397,0.9908498854355382,1.0086519664381517,0.9548820101196834,1.33781,1
2011-01-19,1.33817,1.35367,1.33781,1.33781,1.0035331182957017,1.0055092898803437,0.9984673811921887,1.01596599356828,0.9616367593736131,1.34521,1
2011-01-20,1.34532,1.35181,1.3403,1.34521,1.002758086037376,1.0061752311597856,1.0043976290956569,1.0216766083699635,0.9669351257411363,1.3468,1
2011-01-21,1.34657,1.3589,1.3451,1.3468,1.0005906367361193,1.0056389854604972,1.0059729957847927,1.022950115216327,0.9680557487981298,1.36195,1
2011-01-24,1.36219,1.36801,1.3547,1.36195,1.0055929856945085,1.0133315278207662,1.0177396085120631,1.034468227656018,0.9789114956984927,1.36441,1
2011-01-25,1.36441,1.3684,1.35759,1.36441,1.0009023019703929,1.0097495922251924,1.0199167866428058,1.0363801714794034,0.9806430572184284,1.36861,1
2011-01-26,1.36879,1.37176,1.36502,1.36861,1.0015367615312,1.0082614063987223,1.0235026478556408,1.0395916383838433,0.9836251682701139,1.37101,1
2011-01-27,1.3708,1.37563,1.36429,1.37101,1.000876033902512,1.0062045156309172,1.0258308970131154,1.0414057157944776,0.985313509775033,1.37231,1
2011-01-28,1.3725,1.3747,1.3616,1.37231,1.0004738783663591,1.00340143515411,1.0274505155121585,1.0423652493529452,0.9862129894795492,1.35728,0
2011-01-31,1.35761,1.3738,1.35728,1.35728,0.9944936785378025,0.993090045978559,1.0168357609617866,1.0309583747365978,0.9753875474555347,1.37138,1
2011-02-01,1.3715,1.37933,1.37048,1.37138,1.0051673715303482,1.002384297260909,1.0275989857738335,1.0416852765991993,0.9854817748174791,1.38299,1
2011-02-02,1.38278,1.386,1.37815,1.38299,1.0042151199729885,1.0087498559439354,1.036223633112742,1.0504329334053821,0.9937773066630894,1.38179,0
2011-02-03,1.38158,1.38246,1.3619,1.38179,0.999565969082531,1.0062921021010087,1.0352698310463073,1.0494078587106768,0.9928628680834175,1.36245,0
2011-02-04,1.3629,1.36476,1.35459,1.36245,0.9929525114421479,0.993634670334559,1.020775383213766,1.034717036844417,0.9789322035004078,1.3575,0
2011-02-07,1.35752,1.36264,1.351,1.3575,0.9981801136050295,0.9899928676756936,1.0172168796307097,1.0309673269859871,0.9753477987865897,1.35919,1
2011-02-08,1.35942,1.36747,1.3574,1.35919,1.0006220805465473,0.9929908590398484,1.018461498882334,1.032230463823929,0.9765304777893004,1.36269,1
2011-02-09,1.36232,1.37189,1.36121,1.36269,1.0012858759386896,0.9985095887520113,1.0209101952794453,1.0348622097473845,0.9790091694972012,1.3721,1
2011-02-10,1.37189,1.37282,1.35814,1.3721,1.0034408492059719,1.0068345286787508,1.0277457393543625,1.0419498533630809,0.9857319237340483,1.36019,0
2011-02-11,1.36054,1.36216,1.35099,1.36019,0.995641019071914,0.9984262302783311,1.0188952448583877,1.0329147281843873,0.9771467319736707,1.351,0
2011-02-14,1.35152,1.3559,1.34317,1.351,0.9966103445350565,0.9926276639672483,1.0123074152579679,1.0259521701857661,0.9705255555362632,1.34811,0
2011-02-15,1.34831,1.3547,1.3462,1.34811,0.9989292766875006,0.9921196216123129,1.0102943441247896,1.0238008814479724,0.9684356679660222,1.34986,1
2011-02-16,1.3496,1.3568,1.34655,1.34986,1.0006486358261955,0.995287011558324,1.011463947436385,1.0251931109720618,0.969680234175485,1.35753,1
2011-02-17,1.35766,1.36106,1.35389,1.35753,1.0028329867510775,1.0030975262646877,1.0169350591756978,1.0310210557264323,0.975171644195509,1.3626,1
2011-02-18,1.36221,1.36452,1.35479,1.3626,1.0018638815056633,1.0064853525579471,1.0203683015865033,1.0348725780670325,0.9787918378558699,1.37135,1
2011-02-21,1.37137,1.37137,1.365,1.37135,1.0032004974487463,1.0099124376790463,1.026311574827782,1.0414874970464545,0.98505494902065,1.36823,0
2011-02-22,1.36812,1.37005,1.3528,1.36823,0.9988611392987247,1.0046375909198377,1.0232383639912552,1.0390941764126633,0.9827892324547758,1.36737,0
2011-02-23,1.36741,1.3784,1.36737,1.36737,0.9996856265535897,1.0014310656971939,1.0217271857326673,1.0384314647536144,0.9821449260255684,1.37641,1
2011-02-24,1.37578,1.38169,1.3708,1.37641,1.0032947247957196,1.0052717223004517,1.0276640002150284,1.0452717547084276,0.9886074236839255,1.382,1
2011-02-25,1.38221,1.3838,1.37248,1.382,1.0020265297762116,1.0065022081871888,1.0310626908995413,1.0495009342077128,0.9925900138908733,1.37344,0
2011-02-28,1.37361,1.38533,1.37131,1.37344,0.996893418111082,0.9999635963858493,1.0242708478862133,1.0429823804140934,0.9864122757594288,1.38215,1
2011-03-01,1.38274,1.38529,1.37883,1.38215,1.0031608475861795,1.0042694986608771,1.030082037403372,1.04957990225538,0.9926331559583144,1.37718,0
2011-03-02,1.37696,1.389,1.37446,1.37718,0.9981988381237474,0.99923380320932,1.0257064650907544,1.0457951317423329,0.9890344775517189,1.38665,1
2011-03-03,1.38675,1.39751,1.38345,1.38665,1.0034264046630943,1.0046120943226176,1.0319708921173096,1.0529056520907847,0.9957999454175381,1.39589,1
2011-03-04,1.39591,1.4007,1.3947,1.39589,1.0033207069799537,1.0092750722671868,1.0379246612537325,1.0597858972682854,1.0023898685269272,1.39907,1
2011-03-07,1.39888,1.40361,1.39589,1.39907,1.0011377622577782,1.0078389958708762,1.039267077284967,1.062063554711467,1.0046289391197534,1.39639,0
2011-03-08,1.39649,1.39899,1.38681,1.39639,0.999041302683637,1.0038489298623472,1.0365468776560591,1.0598695158001084,1.0026662179959311,1.3898,0
2011-03-09,1.38945,1.39408,1.38591,1.3898,0.9976347628840818,0.9973018743362322,1.0309700240037931,1.0546861043792892,0.997898783308785,1.39022,1
2011-03-10,1.39047,1.39251,1.3795,1.39022,1.0001510780497982,0.9970923936041266,1.0304175853823436,1.0548142876766016,0.9981611396472609,1.38013,0
2011-03-11,1.3803,1.38424,1.37542,1.38013,0.9963578609201004,0.9920984644049912,1.0222300514486338,1.0470342665070265,0.9908903679781408,1.39346,1
2011-03-14,1.39348,1.39794,1.39067,1.39346,1.004806045594338,1.0024892086330934,1.0311236610639563,1.0570015944608038,1.0004253670873162,1.39921,1
2011-03-15,1.39903,1.40001,1.38581,1.39921,1.0020589614956297,1.0062176210516023,1.0342635544695682,1.061180340819081,1.00451741001022,1.39862,0
2011-03-16,1.39856,1.40007,1.3915,1.39862,0.9997891222840557,1.0045190501088825,1.0326872669546276,1.060579019028939,1.0040603055294732,1.38848,0
2011-03-17,1.38841,1.40469,1.38841,1.38848,0.996361809766424,0.9974855960574146,1.024230512845543,1.0527937613659384,0.9967554121027061,1.40329,1
2011-03-18,1.40351,1.41455,1.39833,1.40329,1.0053048782671925,1.0047815714027948,1.0340038109497753,1.0638528532353246,1.0073538142105591,1.41705,1
2011-03-21,1.41679,1.42019,1.41459,1.41705,1.0048788443946475,1.011217914409882,1.0427460512384534,1.0740625576236589,1.0171908155001919,1.42171,1
2011-03-22,1.42185,1.42481,1.41808,1.42171,1.0016415618086771,1.0112958181287923,1.0448585888861546,1.0773284019718374,1.0204924452615027,1.41681,0
2011-03-23,1.41725,1.4214,1.41109,1.41681,0.9982737482913631,1.0052090576018753,1.0398795036141943,1.0733486827374294,1.0169329919387242,1.4106,0
2011-03-24,1.41086,1.42102,1.4056,1.4106,0.9978036436173036,0.9976716750642908,1.0342064302233254,1.0684029337832555,1.0124377540263456,1.41719,1
2011-03-25,1.41697,1.41937,1.41137,1.41719,1.0023304417937682,1.0003656456822752,1.0379336975989741,1.073176102686382,1.017128516271896,1.4026,0
2011-03-28,1.4025,1.41143,1.40241,1.4026,0.994825855826143,0.9920907183710078,1.0264110957190915,1.0619894106950647,1.0066291979939874,1.40797,1
2011-03-29,1.40772,1.41501,1.40511,1.40797,1.0019106444600205,0.9978285427565883,1.0294331794309313,1.065903265824587,1.0104475977061746,1.41111,1
2011-03-30,1.41129,1.41291,1.4054,1.41111,1.0011138385572598,1.000862476186153,1.0307367147773552,1.0681331988917595,1.0126679114358539,1.41213,1
2011-03-31,1.41219,1.42331,1.41189,1.41213,1.0003612870319207,1.0013686001985533,1.0302721591784458,1.0687281837183504,1.0133657817822104,1.41587,1
2011-04-01,1.41601,1.4215,1.40647,1.41587,1.0013224893917962,1.004208701671565,1.0315222360443028,1.0713463538282144,1.0160090000829458,1.42233,1
2011-04-04,1.42239,1.42686,1.41949,1.42233,1.0022760904798818,1.0059750389353568,1.0345601357369356,1.0759947495166107,1.0205980880022296,1.42201,0
2011-04-05,1.42193,1.42328,1.41561,1.42201,0.999887495868989,1.0037552322667624,1.0327560011271633,1.0754971938645237,1.020319849798494,1.42191,0
2011-04-06,1.42201,1.4347,1.42191,1.42191,0.9999648372668711,1.0021566761814145,1.0311418007616573,1.075151852505598,1.0202019736016004,1.43353,1
2011-04-07,1.43361,1.43361,1.42481,1.43353,1.004069425377525,1.007307835545593,1.0380541905808782,1.0835889723352938,1.0284849205993616,1.43021,0
2011-04-08,1.4301,1.44431,1.42931,1.43021,0.9988406768770908,1.002953720832708,1.0344655491578663,1.0807794059264202,1.0260469619745294,1.44622,1
2011-04-11,1.44609,1.44833,1.44217,1.44622,1.00556592720838,1.0107941424793259,1.0446830219685959,1.0925274392683408,1.0374630904761617,1.44379,0
2011-04-12,1.44344,1.45169,1.43804,1.44379,0.9991591724596107,1.006032894535137,1.0414807432089221,1.0902742453661134,1.0356489656787802,1.44764,1
2011-04-13,1.44749,1.45193,1.44578,1.44764,1.0013315210812643,1.0051115131939807,1.0428808920674035,1.0927644746076817,1.0383394601989,1.44421,0
2011-04-14,1.44461,1.45151,1.43684,1.44421,0.9988139080519391,1.0012451348919242,1.0391746909972155,1.0897873192374397,1.035812447408694,1.44321,0
2011-04-15,1.4486,1.45049,1.43943,1.44321,0.9996536700583912,0.9987515691889491,1.0372558811505037,1.0886600666805706,1.035033162714692,1.4413,0
2011-04-18,1.44169,1.442,1.41659,1.4413,0.9993378424758451,0.9981094575597459,1.0348994647550422,1.0868214800745573,1.0335974534705985,1.42239,0
2011-04-19,1.42227,1.43281,1.42076,1.42239,0.9933966316186459,0.987942351102622,1.0206133194418734,1.0721548072174618,1.0199833745269968,1.43379,1
2011-04-20,1.4339,1.45395,1.43361,1.43379,1.003991345083293,0.9977800665284136,1.0279919077396278,1.0802517364237296,1.0280973994920224,1.4514,1
2011-04-21,1.4514,1.46479,1.45087,1.4514,1.0061035841660342,1.0090251929550382,1.0396191549029439,1.0928999933404937,1.0406464277068863,1.4555,1
2011-04-22,1.45531,1.4589,1.4537,1.4555,1.001410437235543,1.0101493813485687,1.0415215636586377,1.0953937679823693,1.0435035893619873,1.45571,1
2011-04-25,1.45552,1.46257,1.45304,1.45571,1.0000721349541943,1.0082783956868118,1.0404504465977364,1.094965773547199,1.0435719142997706,1.4579,1
2011-04-26,1.45779,1.4649,1.44997,1.4579,1.0007516448666773,1.0048522945011924,1.0409428723782903,1.0959703472927738,1.0450558043599334,1.4688,1
2011-04-27,1.46899,1.471,1.46381,1.4688,1.0037243311579593,1.0075027677516804,1.047655684953882,1.1034844866669504,1.0527757531523552,1.478,1
2011-04-28,1.478,1.48821,1.47785,1.478,1.003122030677345,1.0101272432274315,1.0530134316209199,1.1096496969545178,1.0592691172095612,1.48441,1
2011-04-29,1.4843,1.4879,1.48049,1.48441,1.0021637788152213,1.0105148934895611,1.0560509268662626,1.1136314108321546,1.0637565091226466,1.4794,0
2011-05-02,1.48056,1.49025,1.47713,1.4794,0.9983096082407442,1.0038664533263848,1.0509676197923,1.1090737193819489,1.0600627817417436,1.48238,1
2011-05-03,1.48249,1.48874,1.4758,1.48238,1.0010061517060687,1.0025578284293635,1.0515508527177608,1.1104270476591473,1.0620940103588092,1.48333,1
2011-05-04,1.4835,1.49381,1.47789,1.48333,1.0003203280158883,1.0012325312655248,1.05072610059084,1.110326944063589,1.0626687269495443,1.48298,0
2011-05-05,1.4824,1.48974,1.45813,1.48298,0.9998820082863895,1.0003237774030354,1.0491048531834712,1.1092841378008291,1.0623161708886757,1.45444,0
2011-05-06,1.45402,1.4587,1.4467,1.45444,0.9902839907129386,0.9850552588340311,1.0277726775024387,1.0872926672738512,1.041795419125749,1.4353,0
2011-05-09,1.4346,1.44404,1.4258,1.4353,0.9933765667499499,0.9779339722529206,1.0132415104049683,1.0723419047667149,1.02802236552079,1.43761,1
2011-05-10,1.43755,1.43941,1.42749,1.43761,1.0008040627795511,0.9855203011930911,1.0138046711839521,1.0734165200460783,1.0296069674628845,1.44111,1
2011-05-11,1.44111,1.44223,1.42657,1.44111,1.0012158181413962,0.9936716017784053,1.0151840975554314,1.0753110679998092,1.0320359614377723,1.4211,0
2011-05-12,1.42128,1.42558,1.41261,1.4211,0.9930088987181234,0.9883080466676681,1.0003415187954419,1.0597909424960759,1.0176436901826857,1.42379,1
2011-05-13,1.42361,1.434,1.41421,1.42379,1.0009455550126718,0.9944181446616873,1.0015160950867825,1.06117534752656,1.0195019534003706,1.4078,0
2011-05-16,1.40756,1.4246,1.40509,1.4078,0.994352996019904,0.9870418332419535,0.9898454939635807,1.0486980575263403,1.007996921162977,1.41581,1
2011-05-17,1.41581,1.42229,1.41255,1.41581,1.0028367940331704,0.99570159263307,0.994922706876183,1.054060236965481,1.013671023490561,1.4269,1
